 Incident-Energy Interpolation:
          18          2                                            

 Energy: 1.748830+6
 Cosine Interpolation:
          21          2                                            

 Cosine:-1.000000+0
 Secondary-Energy Interpolation:
          15          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  2.036300+5 5.354550-7 2.152600+5 5.358040-7 2.618100+5 5.260050-7
  2.734400+5 5.308780-7 2.850800+5 5.285850-7 4.130800+5 5.709590-7
  4.247100+5 5.700140-7 5.061600+5 6.009260-7 5.759800+5 5.555770-7
  7.505200+5 3.750780-7 8.436100+5 3.245750-7 9.017800+5 2.795610-7
  1.018100+6 2.131800-7 1.053100+6 1.820130-7 1.076300+6 1.723280-7
  1.099600+6 1.812690-7 1.111200+6 2.042110-7 1.122900+6 2.096880-6
  1.134500+6 2.608140-6 1.146100+6 2.664040-6 1.157800+6 2.646340-6
  1.169400+6 7.373390-7 1.181000+6 1.616710-7 1.204300+6 1.413820-7
  1.227600+6 1.481790-7 1.239200+6 1.370860-7 1.250900+6 1.345130-7
  1.285800+6 1.421870-7 1.518500+6 1.016030-7 1.658100+6 5.203550-8
  1.704700+6 3.926660-8 1.774500+6 2.513370-8 1.855900+6 1.343250-8
  1.879200+6 8.864730-9 1.902500+6 3.323360-9 1.914100+6 7.73538-10
  1.914110+6 0.000000+0                                            

 Cosine: 6.000000-1
 Secondary-Energy Interpolation:
          45          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  5.817991+3 0.000000+0 5.818000+3 1.555500-7 1.745400+4 2.929360-7
  4.072600+4 4.450430-7 7.563400+4 5.293160-7 1.338100+5 5.930710-7
  2.501700+5 5.590150-7 2.734400+5 5.645190-7 2.967200+5 5.587230-7
  3.083500+5 5.611650-7 3.199900+5 5.593000-7 3.316200+5 5.629410-7
  3.432600+5 5.576630-7 5.410700+5 6.302630-7 7.039700+5 4.951650-7
  7.737900+5 4.090570-7 8.668800+5 3.317570-7 9.599600+5 2.724750-7
  1.018100+6 2.465410-7 1.099600+6 1.878300-7 1.134500+6 1.739700-7
  1.146100+6 1.768940-7 1.157800+6 2.094370-7 1.169400+6 2.168420-6
  1.181000+6 2.758820-6 1.204300+6 2.764300-6 1.216000+6 1.247540-6
  1.227600+6 1.692340-7 1.250900+6 1.582180-7 1.262500+6 1.456520-7
  1.274100+6 1.433280-7 1.285800+6 1.443300-7 1.332300+6 1.410620-7
  1.344000+6 1.411500-7 1.553400+6 1.091120-7 1.739600+6 4.455320-8
  1.797800+6 3.084180-8 1.844300+6 2.311910-8 1.890800+6 1.724060-8
  1.925700+6 1.144910-8 1.949000+6 6.333180-9 1.972300+6 2.238150-9
  1.983900+6 4.30401-10 2.007200+6 8.60786-11 2.007210+6 0.000000+0

 Cosine: 7.000000-1
 Secondary-Energy Interpolation:
          47          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  5.817991+3 0.000000+0 5.818000+3 1.590950-7 1.745400+4 3.199920-7
  2.909000+4 4.104350-7 6.399800+4 5.452450-7 8.727000+4 5.715940-7
  9.890500+4 6.064320-7 1.105400+5 6.038590-7 1.570900+5 6.439310-7
  2.385400+5 6.046290-7 2.501700+5 6.049710-7 2.618100+5 6.026520-7
  2.734400+5 6.048050-7 3.432600+5 5.772560-7 3.549000+5 5.776850-7
  3.781700+5 5.766530-7 5.643400+5 6.569150-7 6.108900+5 6.401270-7
  8.785100+5 3.660990-7 1.111200+6 2.205360-7 1.122900+6 2.024300-7
  1.146100+6 1.911850-7 1.157800+6 1.984840-7 1.181000+6 1.798610-7
  1.192700+6 1.846660-7 1.204300+6 2.054310-7 1.216000+6 1.739690-6
  1.227600+6 2.840900-6 1.239200+6 2.880360-6 1.250900+6 2.874410-6
  1.262500+6 2.233160-6 1.274100+6 2.003730-7 1.285800+6 1.765730-7
  1.320700+6 1.561800-7 1.402100+6 1.432440-7 1.413800+6 1.440140-7
  1.506900+6 1.298000-7 1.623200+6 1.032520-7 1.751200+6 5.760410-8
  1.797800+6 4.335910-8 1.832700+6 3.474130-8 1.879200+6 2.638070-8
  1.960700+6 1.648840-8 1.983900+6 1.243040-8 2.030500+6 1.945050-9
  2.042100+6 4.29056-10 2.042110+6 0.000000+0                      

 Cosine: 8.000000-1
 Secondary-Energy Interpolation:
          53          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  5.817991+3 0.000000+0 5.818000+3 1.739250-7 1.745400+4 3.597820-7
  2.909000+4 4.551550-7 5.236200+4 5.561120-7 7.563400+4 6.111390-7
  9.890500+4 6.238450-7 1.105400+5 6.550940-7 1.687200+5 6.954660-7
  3.199900+5 6.241320-7 3.316200+5 6.248710-7 3.665300+5 6.147130-7
  3.898000+5 6.169220-7 4.130800+5 6.104510-7 4.479800+5 6.245840-7
  4.596200+5 6.226360-7 5.410700+5 6.740620-7 5.527100+5 6.740100-7
  5.992500+5 6.949790-7 6.807000+5 6.446750-7 8.785100+5 4.178450-7
  1.041400+6 2.906490-7 1.099600+6 2.582270-7 1.111200+6 2.380490-7
  1.134500+6 2.436330-7 1.192700+6 1.974420-7 1.204300+6 1.987300-7
  1.227600+6 1.876580-7 1.250900+6 1.967550-7 1.262500+6 9.012800-7
  1.274100+6 2.943720-6 1.297400+6 3.025300-6 1.309000+6 3.025300-6
  1.320700+6 9.667680-7 1.332300+6 1.792470-7 1.355600+6 1.555570-7
  1.367200+6 1.601060-7 1.390500+6 1.527210-7 1.402100+6 1.560700-7
  1.530100+6 1.387800-7 1.693000+6 1.018520-7 1.797800+6 6.093820-8
  1.832700+6 5.025630-8 1.902500+6 3.284210-8 1.937400+6 2.625660-8
  2.018800+6 1.693590-8 2.030500+6 1.521910-8 2.088700+6 3.985720-9
  2.100300+6 2.477290-9 2.111900+6 7.89777-10 2.123600+6 8.58459-11
  2.135200+6 8.58459-11 2.135210+6 0.000000+0                      

 Cosine: 9.000000-1
 Secondary-Energy Interpolation:
          53          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  5.817991+3 0.000000+0 5.818000+3 1.863980-7 1.745400+4 3.704800-7
  4.072600+4 5.777680-7 6.399800+4 6.599590-7 1.919900+5 7.516710-7
  3.432600+5 6.521350-7 3.549000+5 6.521350-7 3.665300+5 6.535170-7
  4.014400+5 6.468070-7 4.130800+5 6.503910-7 4.247100+5 6.478080-7
  4.363500+5 6.515630-7 4.479800+5 6.499910-7 5.061600+5 6.680410-7
  5.178000+5 6.680410-7 5.294400+5 6.672980-7 6.341600+5 7.310950-7
  6.923400+5 7.061540-7 7.505200+5 6.259740-7 8.087000+5 5.795690-7
  9.017800+5 4.501450-7 9.832400+5 3.736820-7 1.099600+6 3.008300-7
  1.111200+6 3.025560-7 1.122900+6 2.808840-7 1.146100+6 2.618890-7
  1.181000+6 2.499380-7 1.250900+6 1.949080-7 1.262500+6 1.939650-7
  1.285800+6 2.017040-7 1.297400+6 1.956810-7 1.309000+6 2.254350-7
  1.320700+6 2.315160-6 1.332300+6 3.141640-6 1.344000+6 3.120670-6
  1.355600+6 3.154980-6 1.367200+6 2.963610-6 1.378900+6 2.604220-7
  1.390500+6 1.838150-7 1.425400+6 1.646110-7 1.646500+6 1.292630-7
  1.727900+6 1.071040-7 1.914100+6 4.516220-8 1.960700+6 3.367800-8
  1.995600+6 2.708280-8 2.042100+6 2.290660-8 2.077000+6 1.869410-8
  2.146800+6 4.937570-9 2.158500+6 2.458970-9 2.170100+6 7.16485-10
  2.181700+6 8.59776-11 2.181710+6 0.000000+0                      

 Cosine: 1.000000+0
 Secondary-Energy Interpolation:
          66          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  5.817991+3 0.000000+0 5.818000+3 1.947940-7 1.745400+4 3.925100-7
  2.909000+4 4.852800-7 4.072600+4 6.342840-7 8.727000+4 7.582670-7
  9.890500+4 7.469470-7 1.221800+5 7.533500-7 1.454500+5 7.494610-7
  2.152600+5 7.892450-7 2.501700+5 7.640390-7 2.618100+5 7.644970-7
  3.665300+5 6.759610-7 4.014400+5 6.856120-7 4.596200+5 6.592660-7
  4.945300+5 6.726940-7 5.061600+5 6.725210-7 6.341600+5 7.561490-7
  6.690700+5 7.438620-7 6.923400+5 7.504280-7 7.621500+5 6.933890-7
  9.483300+5 4.456080-7 1.111200+6 3.127700-7 1.122900+6 3.144900-7
  1.169400+6 2.776180-7 1.181000+6 2.820770-7 1.216000+6 2.561800-7
  1.227600+6 2.577260-7 1.250900+6 2.308110-7 1.262500+6 2.366340-7
  1.274100+6 2.098910-7 1.297400+6 1.983980-7 1.309000+6 2.043940-7
  1.320700+6 1.999450-7 1.344000+6 2.020020-7 1.355600+6 2.206920-7
  1.367200+6 6.471520-7 1.378900+6 6.061680-6 1.390500+6 6.173650-6
  1.402100+6 2.412450-6 1.413800+6 2.201730-7 1.425400+6 1.845130-7
  1.437000+6 1.699350-7 1.448700+6 1.704440-7 1.460300+6 1.639280-7
  1.471900+6 1.685600-7 1.483600+6 1.666760-7 1.495200+6 1.690790-7
  1.541800+6 1.566800-7 1.646500+6 1.427840-7 1.774500+6 1.109720-7
  1.879200+6 7.059820-8 1.937400+6 5.132030-8 1.983900+6 3.831240-8
  2.030500+6 2.966550-8 2.077000+6 2.319820-8 2.123600+6 1.878920-8
  2.146800+6 1.533520-8 2.158500+6 1.342440-8 2.170100+6 1.063090-8
  2.181700+6 8.573680-9 2.193400+6 5.952650-9 2.205000+6 2.983760-9
  2.239900+6 4.57264-10 2.251600+6 3.42953-10 2.251610+6 0.000000+0

 Energy: 4.500000+6
 Cosine Interpolation:
          21          2                                            

 Cosine:-1.000000+0
 Secondary-Energy Interpolation:
          47          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.013450-7 2.195400+4 1.672430-7
  3.659000+4 1.889420-7 8.049800+4 2.190500-7 9.513400+4 2.159840-7
  1.097700+5 2.233750-7 1.244100+5 2.156470-7 1.390400+5 2.322380-7
  1.536800+5 2.261060-7 1.683100+5 2.265040-7 1.829500+5 2.230820-7
  1.975900+5 2.236270-7 4.171200+5 1.933730-7 5.049400+5 2.027350-7
  5.488500+5 1.909870-7 5.927600+5 1.670140-7 6.805700+5 1.399980-7
  8.269300+5 1.209320-7 9.293800+5 9.952680-8 9.586500+5 8.986900-8
  9.732900+5 9.225650-8 9.879300+5 9.831090-7 1.002600+6 1.090020-6
  1.017200+6 8.146260-8 1.031800+6 6.044390-8 1.061100+6 5.021900-8
  1.075700+6 4.101490-8 1.090400+6 3.965190-8 1.105000+6 3.260850-8
  1.119600+6 2.825320-8 1.163600+6 2.142400-8 1.192800+6 1.843810-8
  1.251400+6 1.400710-8 1.324600+6 1.038780-8 1.397700+6 9.348940-9
  1.427000+6 9.868250-9 1.441600+6 9.430200-9 1.456300+6 9.430200-9
  1.470900+6 9.706130-9 1.500200+6 9.300210-9 1.514800+6 8.699820-9
  1.544100+6 6.752080-9 1.558700+6 5.362730-9 1.573400+6 3.484290-9
  1.588000+6 2.27240-10 1.588010+6 0.000000+0                      

 Cosine:-9.000000-1
 Secondary-Energy Interpolation:
          46          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.073370-7 2.195400+4 1.687510-7
  5.122600+4 2.130980-7 1.097700+5 2.318880-7 1.244100+5 2.266780-7
  1.683100+5 2.354120-7 2.122200+5 2.258580-7 2.707600+5 2.306690-7
  3.732200+5 2.080940-7 3.878500+5 2.081850-7 4.464000+5 1.994580-7
  4.903000+5 2.040040-7 5.049400+5 2.038670-7 5.195800+5 2.052610-7
  5.342100+5 2.043480-7 5.488500+5 2.044160-7 6.073900+5 1.730000-7
  6.805700+5 1.467480-7 7.683900+5 1.316010-7 8.122900+5 1.300470-7
  9.440200+5 9.972810-8 9.586500+5 1.036360-7 9.879300+5 8.732250-8
  1.002600+6 2.726700-7 1.017200+6 8.761730-7 1.031800+6 8.533430-7
  1.046500+6 2.780790-7 1.061100+6 6.676010-8 1.090400+6 4.688280-8
  1.134300+6 3.547690-8 1.192800+6 2.326400-8 1.236700+6 1.809510-8
  1.309900+6 1.292520-8 1.353800+6 1.074150-8 1.412400+6 9.302100-9
  1.427000+6 9.302100-9 1.485500+6 8.322860-9 1.500200+6 8.450310-9
  1.544100+6 7.901950-9 1.573400+6 6.756250-9 1.602600+6 4.425850-9
  1.617300+6 2.974730-9 1.631900+6 1.028160-9 1.690500+6 6.85423-11
  1.690510+6 0.000000+0                                            

 Cosine:-8.000000-1
 Secondary-Energy Interpolation:
          45          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.049160-7 2.195400+4 1.781230-7
  3.659000+4 2.027790-7 9.513400+4 2.424960-7 1.097700+5 2.395590-7
  1.244100+5 2.475080-7 1.683100+5 2.406330-7 1.829500+5 2.414700-7
  2.268600+5 2.325690-7 2.707600+5 2.368150-7 4.024900+5 2.134150-7
  4.171200+5 2.136660-7 4.610300+5 2.008380-7 5.195800+5 2.087820-7
  5.342100+5 2.078010-7 5.488500+5 2.098080-7 5.927600+5 2.031200-7
  6.366600+5 1.765500-7 7.098400+5 1.507990-7 7.830200+5 1.390670-7
  7.976600+5 1.398430-7 9.586500+5 1.094350-7 9.732900+5 1.096420-7
  1.017200+6 9.279490-8 1.031800+6 9.334150-8 1.046500+6 6.652360-7
  1.061100+6 9.621070-7 1.075700+6 8.252830-7 1.090400+6 7.594750-8
  1.105000+6 6.204550-8 1.134300+6 4.901950-8 1.178200+6 3.460440-8
  1.222100+6 2.529980-8 1.266000+6 1.959590-8 1.339200+6 1.435210-8
  1.412400+6 1.108450-8 1.470900+6 9.411490-9 1.514800+6 8.687520-9
  1.558700+6 9.137710-9 1.588000+6 8.814740-9 1.617300+6 7.513590-9
  1.646500+6 5.177180-9 1.675800+6 1.232700-9 1.675810+6 0.000000+0

 Cosine:-7.000000-1
 Secondary-Energy Interpolation:
          48          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.088980-7 2.195400+4 1.737990-7
  3.659000+4 2.071380-7 5.122600+4 2.272220-7 1.244100+5 2.580350-7
  2.414900+5 2.409090-7 2.707600+5 2.442800-7 3.146700+5 2.360140-7
  3.293100+5 2.366060-7 3.439400+5 2.317090-7 3.585800+5 2.334170-7
  4.024900+5 2.207570-7 4.171200+5 2.222120-7 4.610300+5 2.128760-7
  4.756700+5 2.147200-7 5.049400+5 2.098250-7 5.927600+5 2.218490-7
  6.220300+5 2.151770-7 6.659400+5 1.821780-7 7.098400+5 1.656460-7
  9.732900+5 1.165490-7 1.061100+6 9.297970-8 1.075700+6 2.318670-7
  1.090400+6 9.616400-7 1.105000+6 9.722870-7 1.119600+6 5.677050-7
  1.134300+6 6.449230-8 1.148900+6 5.690840-8 1.192800+6 4.071640-8
  1.207500+6 3.921480-8 1.236700+6 2.958030-8 1.251400+6 2.582390-8
  1.266000+6 2.400230-8 1.324600+6 1.764520-8 1.368500+6 1.437590-8
  1.456300+6 1.096010-8 1.500200+6 9.905980-9 1.558700+6 9.086290-9
  1.588000+6 8.090650-9 1.602600+6 7.934640-9 1.617300+6 7.954030-9
  1.646500+6 7.475760-9 1.675800+6 6.060590-9 1.705100+6 4.089250-9
  1.734400+6 6.60398-10 1.749000+6 6.83176-11 1.749010+6 0.000000+0

 Cosine:-6.000000-1
 Secondary-Energy Interpolation:
          60          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.101720-7 2.195400+4 1.833890-7
  3.659000+4 2.116520-7 9.513400+4 2.607840-7 1.244100+5 2.548310-7
  1.390400+5 2.644790-7 1.683100+5 2.587550-7 1.829500+5 2.596440-7
  2.268600+5 2.518650-7 2.414900+5 2.521610-7 2.854000+5 2.469830-7
  3.000400+5 2.512500-7 3.585800+5 2.413940-7 3.732200+5 2.414880-7
  4.464000+5 2.254530-7 4.610300+5 2.269110-7 4.756700+5 2.198390-7
  4.903000+5 2.201820-7 5.049400+5 2.154600-7 5.195800+5 2.198640-7
  5.342100+5 2.182210-7 5.488500+5 2.236720-7 5.634800+5 2.226920-7
  5.781200+5 2.254970-7 5.927600+5 2.239010-7 6.073900+5 2.269110-7
  6.220300+5 2.248590-7 6.366600+5 2.253620-7 6.659400+5 2.190880-7
  7.244800+5 1.815640-7 7.683900+5 1.663050-7 9.293800+5 1.295150-7
  9.879300+5 1.228990-7 1.061100+6 1.022330-7 1.075700+6 1.040120-7
  1.090400+6 9.648430-8 1.105000+6 9.559500-8 1.119600+6 5.532640-7
  1.134300+6 1.078110-6 1.148900+6 1.064140-6 1.163600+6 3.760120-7
  1.178200+6 6.610400-8 1.192800+6 5.638680-8 1.207500+6 5.070660-8
  1.222100+6 4.201650-8 1.236700+6 4.057810-8 1.251400+6 3.572090-8
  1.324600+6 2.299240-8 1.368500+6 1.832930-8 1.456300+6 1.285490-8
  1.485500+6 1.164270-8 1.573400+6 9.277020-9 1.661200+6 8.104020-9
  1.675800+6 8.142950-9 1.690500+6 7.918160-9 1.719700+6 6.637720-9
  1.749000+6 4.735440-9 1.778300+6 1.163300-9 1.778310+6 0.000000+0

 Cosine:-5.000000-1
 Secondary-Energy Interpolation:
          46          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.129000-7 1.463600+4 1.497480-7
  2.927200+4 2.039030-7 4.390800+4 2.324040-7 5.854400+4 2.488600-7
  1.244100+5 2.718040-7 1.390400+5 2.710980-7 1.536800+5 2.782580-7
  1.683100+5 2.755450-7 1.829500+5 2.756340-7 2.561300+5 2.582340-7
  3.000400+5 2.605150-7 5.488500+5 2.208510-7 6.513000+5 2.436360-7
  7.830200+5 1.802300-7 8.854700+5 1.524490-7 9.440200+5 1.438290-7
  9.879300+5 1.262890-7 1.031800+6 1.232330-7 1.105000+6 1.049630-7
  1.119600+6 1.064670-7 1.134300+6 9.469880-8 1.148900+6 9.771010-8
  1.163600+6 7.587460-7 1.178200+6 1.148100-6 1.192800+6 1.119150-6
  1.207500+6 2.929930-7 1.222100+6 6.438640-8 1.236700+6 5.583500-8
  1.251400+6 5.275540-8 1.266000+6 4.509180-8 1.324600+6 3.077980-8
  1.353800+6 2.623590-8 1.412400+6 1.953040-8 1.485500+6 1.383160-8
  1.544100+6 1.133890-8 1.602600+6 9.520810-9 1.617300+6 9.618510-9
  1.690500+6 8.797330-9 1.705100+6 8.816980-9 1.749000+6 8.347560-9
  1.778300+6 6.891380-9 1.807500+6 4.598220-9 1.836800+6 6.84252-10
  1.836810+6 0.000000+0                                            

 Cosine:-4.000000-1
 Secondary-Energy Interpolation:
          40          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.136650-7 1.463600+4 1.510840-7
  2.927200+4 2.093570-7 4.390800+4 2.401320-7 7.318000+4 2.674870-7
  1.390400+5 2.868880-7 2.854000+5 2.683310-7 3.146700+5 2.712210-7
  5.634800+5 2.316980-7 5.781200+5 2.328900-7 5.927600+5 2.328610-7
  6.805700+5 2.504190-7 7.098400+5 2.463630-7 7.830200+5 2.016660-7
  8.562000+5 1.762900-7 1.178200+6 9.599750-8 1.192800+6 1.040100-7
  1.207500+6 9.251490-7 1.222100+6 1.195250-6 1.236700+6 1.233270-6
  1.251400+6 3.069650-7 1.266000+6 6.648750-8 1.280600+6 5.532470-8
  1.295300+6 5.464170-8 1.324600+6 4.012520-8 1.339200+6 3.608540-8
  1.353800+6 3.676840-8 1.368500+6 2.930640-8 1.485500+6 1.815510-8
  1.529500+6 1.483910-8 1.588000+6 1.176760-8 1.675800+6 9.781770-9
  1.690500+6 9.821100-9 1.792900+6 8.226380-9 1.822200+6 7.199340-9
  1.851400+6 5.778940-9 1.866100+6 4.290880-9 1.880700+6 1.574890-9
  1.880710+6 0.000000+0                                            

 Cosine:-3.000000-1
 Secondary-Energy Interpolation:
          52          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.159000-7 1.463600+4 1.535970-7
  2.927200+4 2.129510-7 4.390800+4 2.455170-7 5.854400+4 2.641260-7
  9.513400+4 2.858490-7 1.683100+5 2.975730-7 2.122200+5 2.923970-7
  2.268600+5 2.945860-7 2.854000+5 2.786200-7 3.146700+5 2.819060-7
  3.878500+5 2.745820-7 4.756700+5 2.504530-7 4.903000+5 2.513440-7
  5.342100+5 2.429070-7 5.488500+5 2.438850-7 6.073900+5 2.361330-7
  7.098400+5 2.656680-7 7.537500+5 2.559530-7 7.976600+5 2.195300-7
  8.854700+5 1.844780-7 1.002600+6 1.517730-7 1.148900+6 1.205990-7
  1.192800+6 1.023530-7 1.207500+6 1.035150-7 1.222100+6 9.948080-8
  1.236700+6 1.026940-7 1.251400+6 1.006510-6 1.266000+6 1.256490-6
  1.280600+6 1.310620-6 1.295300+6 4.812550-7 1.309900+6 6.868980-8
  1.339200+6 5.288720-8 1.353800+6 5.076740-8 1.368500+6 4.330800-8
  1.383100+6 3.995610-8 1.397700+6 3.425440-8 1.485500+6 2.212800-8
  1.544100+6 1.647870-8 1.602600+6 1.340970-8 1.661200+6 1.178730-8
  1.749000+6 1.020390-8 1.778300+6 9.197290-9 1.807500+6 8.952950-9
  1.822200+6 8.962690-9 1.866100+6 8.190640-9 1.880700+6 7.496560-9
  1.910000+6 5.377830-9 1.924600+6 3.671900-9 1.939300+6 1.436770-9
  1.939310+6 0.000000+0                                            

 Cosine:-2.000000-1
 Secondary-Energy Interpolation:
          54          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.161990-7 1.463600+4 1.608310-7
  2.927200+4 2.233380-7 5.854400+4 2.799010-7 7.318000+4 2.962720-7
  1.536800+5 3.142150-7 1.683100+5 3.135320-7 1.829500+5 3.180190-7
  2.268600+5 3.065590-7 2.414900+5 3.066980-7 2.854000+5 2.935730-7
  3.146700+5 2.947810-7 3.585800+5 2.858030-7 3.878500+5 2.881730-7
  4.610300+5 2.691240-7 4.756700+5 2.695800-7 6.220300+5 2.433800-7
  7.537500+5 2.750710-7 7.976600+5 2.622210-7 8.854700+5 2.087490-7
  9.440200+5 1.827970-7 1.105000+6 1.407810-7 1.148900+6 1.345160-7
  1.192800+6 1.198900-7 1.207500+6 1.099800-7 1.222100+6 1.120290-7
  1.236700+6 1.017760-7 1.251400+6 1.073800-7 1.266000+6 1.008180-7
  1.280600+6 1.050550-7 1.295300+6 9.188530-7 1.309900+6 1.337840-6
  1.324600+6 1.380870-6 1.339200+6 8.014140-7 1.353800+6 7.559830-8
  1.368500+6 6.158640-8 1.397700+6 4.921270-8 1.441600+6 3.700770-8
  1.500200+6 2.659880-8 1.573400+6 1.935330-8 1.661200+6 1.369020-8
  1.734400+6 1.118030-8 1.851400+6 9.168920-9 1.866100+6 9.168920-9
  1.880700+6 9.071160-9 1.895400+6 9.080980-9 1.910000+6 8.993050-9
  1.939300+6 8.036050-9 1.983200+6 3.945000-9 1.997800+6 2.091520-9
  2.012400+6 5.46807-10 2.027100+6 1.36705-10 2.027110+6 0.000000+0

 Cosine:-1.000000-1
 Secondary-Energy Interpolation:
          52          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.137160-7 1.463600+4 1.550580-7
  2.927200+4 2.194680-7 4.390800+4 2.629650-7 5.854400+4 2.925900-7
  7.318000+4 3.078290-7 1.536800+5 3.295060-7 2.122200+5 3.197090-7
  2.268600+5 3.200960-7 2.561300+5 3.138340-7 2.854000+5 3.148790-7
  4.024900+5 2.968600-7 4.171200+5 2.989130-7 5.634800+5 2.617600-7
  5.781200+5 2.624420-7 6.366600+5 2.526240-7 6.513000+5 2.541020-7
  6.659400+5 2.536490-7 8.122900+5 2.919860-7 9.440200+5 2.058820-7
  1.119600+6 1.511870-7 1.148900+6 1.468810-7 1.178200+6 1.340790-7
  1.192800+6 1.352420-7 1.222100+6 1.219130-7 1.266000+6 1.132350-7
  1.295300+6 1.003880-7 1.324600+6 1.023720-7 1.339200+6 6.800270-7
  1.353800+6 1.415000-6 1.368500+6 1.483750-6 1.383100+6 1.338050-6
  1.397700+6 8.883880-8 1.412400+6 6.574100-8 1.427000+6 5.713160-8
  1.441600+6 5.351070-8 1.470900+6 4.045630-8 1.514800+6 3.270690-8
  1.588000+6 2.162430-8 1.646500+6 1.700640-8 1.792900+6 1.154920-8
  1.880700+6 9.528470-9 1.895400+6 9.518650-9 1.939300+6 9.606430-9
  1.983200+6 8.678930-9 1.997800+6 7.878430-9 2.012400+6 6.668020-9
  2.041700+6 3.703860-9 2.056300+6 1.890630-9 2.071000+6 2.05013-10
  2.071010+6 0.000000+0                                            

 Cosine: 0.000000+0
 Secondary-Energy Interpolation:
          52          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.171760-7 1.463600+4 1.616470-7
  2.927200+4 2.287870-7 4.390800+4 2.665940-7 7.318000+4 3.149250-7
  1.097700+5 3.334820-7 1.683100+5 3.394400-7 1.975900+5 3.373960-7
  2.122200+5 3.375720-7 4.171200+5 2.998480-7 4.610300+5 3.040390-7
  6.366600+5 2.589740-7 6.805700+5 2.614460-7 6.952100+5 2.607900-7
  8.415700+5 3.049740-7 9.879300+5 2.170640-7 1.105000+6 1.724570-7
  1.119600+6 1.725580-7 1.207500+6 1.475270-7 1.222100+6 1.363990-7
  1.236700+6 1.372320-7 1.251400+6 1.244430-7 1.266000+6 1.262590-7
  1.295300+6 1.218700-7 1.324600+6 1.133160-7 1.339200+6 1.042330-7
  1.368500+6 9.968940-8 1.383100+6 2.569070-7 1.397700+6 1.680810-6
  1.412400+6 1.734620-6 1.427000+6 1.689360-6 1.441600+6 1.606990-7
  1.456300+6 6.630690-8 1.470900+6 6.222170-8 1.485500+6 5.245570-8
  1.558700+6 3.448390-8 1.617300+6 2.431970-8 1.661200+6 1.995110-8
  1.749000+6 1.544150-8 1.836800+6 1.189480-8 1.924600+6 1.030520-8
  1.939300+6 1.035940-8 1.968500+6 9.850830-9 1.983200+6 9.948210-9
  2.027100+6 9.083580-9 2.056300+6 7.385610-9 2.071000+6 6.271960-9
  2.100300+6 3.224560-9 2.114900+6 1.564330-9 2.129500+6 7.56936-11
  2.129510+6 0.000000+0                                            

 Cosine: 1.000000-1
 Secondary-Energy Interpolation:
          45          2                                            
 Energy Distribution:
          eV       prob         eV       prob         eV       prob
  ---------- ---------- ---------- ---------- ---------- ----------
  7.317993+3 0.000000+0 7.318000+3 1.267730-7 1.463600+4 1.684570-7
  2.927200+4 2.345470-7 5.854400+4 3.113120-7 7.318000+4 3.328410-7
