         812          2                                            
 
Cross section table:
          eV      barns         eV      barns         eV      barns
  ---------- ---------- ---------- ---------- ---------- ----------
  7.340000+6 1.332040+0 7.350000+6 1.429920+0 7.360000+6 1.422170+0
  7.370000+6 1.463970+0 7.400000+6 1.413790+0 7.420000+6 1.397960+0
  7.470000+6 1.371370+0 7.529000+6 1.378160+0 7.542000+6 1.363400+0
  7.553000+6 1.355140+0 7.594000+6 1.338000+0 7.620000+6 1.326290+0
  7.650000+6 1.337030+0 7.667000+6 1.390860+0 7.680000+6 1.414840+0
  7.698000+6 1.525050+0 7.700000+6 1.529950+0 7.725000+6 1.798870+0
  7.745000+6 1.987270+0 7.750000+6 1.954230+0 7.770000+6 1.823500+0
  7.789000+6 1.683310+0 7.810000+6 1.580570+0 7.819000+6 1.582210+0
  7.860000+6 1.521730+0 7.886400+6 1.492690+0 7.886500+6 1.491550+0
  7.886500+6 1.491540+0 7.888000+6 1.474370+0 7.897000+6 1.471590+0
  7.930000+6 1.431960+0 7.936000+6 1.409820+0 8.000000+6 1.350860+0
  8.005000+6 1.354550+0 8.010000+6 1.305270+0 8.014000+6 1.334020+0
  8.044000+6 1.297250+0 8.053000+6 1.330650+0 8.079000+6 1.322820+0
  8.080000+6 1.314710+0 8.100000+6 1.317190+0 8.101000+6 1.331880+0
  8.105000+6 1.318280+0 8.109000+6 1.299970+0 8.120000+6 1.281960+0
  8.130410+6 1.249860+0 8.131000+6 1.248030+0 8.138000+6 1.232960+0
  8.160000+6 1.155940+0 8.166000+6 1.115680+0 8.200000+6 9.724340-1
  8.210000+6 9.483380-1 8.218000+6 9.410580-1 8.240000+6 9.200280-1
  8.280000+6 8.758310-1 8.293020+6 8.621830-1 8.295800+6 8.592640-1
  8.296200+6 8.551610-1 8.297600+6 8.548190-1 8.320000+6 8.497080-1
  8.330000+6 8.362000-1 8.391000+6 8.017960-1 8.400000+6 7.968000-1
  8.426000+6 7.996460-1 8.448000+6 7.853230-1 8.450000+6 7.712070-1
  8.480000+6 7.761010-1 8.499500+6 7.571110-1 8.500000+6 7.491040-1
  8.520000+6 7.571640-1 8.553000+6 7.394140-1 8.600000+6 7.552140-1
  8.611000+6 7.563340-1 8.664000+6 7.480350-1 8.700000+6 7.451350-1
  8.708000+6 7.371950-1 8.750000+6 7.181860-1 8.768000+6 7.160860-1
  8.800000+6 7.068460-1 8.833000+6 6.889960-1 8.850000+6 6.772060-1
  8.885000+6 6.683170-1 8.920000+6 6.382270-1 8.940000+6 6.376870-1
  8.980000+6 6.329180-1 9.000000+6 6.306780-1 9.005000+6 6.443880-1
  9.020000+6 6.425180-1 9.030000+6 6.504480-1 9.045000+6 6.536780-1
  9.053000+6 6.692380-1 9.067000+6 6.683890-1 9.080000+6 6.856590-1
  9.149000+6 7.233310-1 9.163000+6 7.367920-1 9.180000+6 7.352820-1
  9.219000+6 7.314930-1 9.250000+6 7.246440-1 9.254000+6 7.333740-1
  9.300000+6 7.169560-1 9.360000+6 6.995970-1 9.400000+6 6.813890-1
  9.450000+6 6.715000-1 9.500000+6 6.693120-1 9.522000+6 6.697320-1
  9.553000+6 6.644930-1 9.560000+6 6.691730-1 9.590000+6 6.710540-1
  9.600000+6 6.714840-1 9.630000+6 6.801650-1 9.640000+6 6.874950-1
  9.678000+6 6.856350-1 9.680000+6 6.844050-1 9.692000+6 6.829960-1
  9.700000+6 6.854560-1 9.726000+6 6.703060-1 9.740000+6 6.762670-1
  9.750000+6 6.695870-1 9.800000+6 6.845280-1 9.821000+6 6.837680-1
  9.830000+6 6.863080-1 9.868000+6 6.787490-1 9.900000+6 6.717990-1
  9.917000+6 6.742100-1 9.921000+6 6.675400-1 1.000000+7 6.567710-1
  1.005000+7 6.434120-1 1.005300+7 6.368820-1 1.017000+7 6.420640-1
  1.025000+7 6.343860-1 1.030000+7 6.286370-1 1.037200+7 6.350790-1
  1.040000+7 6.433190-1 1.044800+7 6.650200-1 1.045030+7 6.660210-1
  1.047800+7 6.712150-1 1.050000+7 6.785150-1 1.050600+7 6.782940-1
  1.053600+7 6.880830-1 1.055000+7 6.841330-1 1.055300+7 6.942280-1
  1.062000+7 7.088940-1 1.069000+7 7.318720-1 1.070000+7 7.332470-1
  1.075000+7 7.650980-1 1.080000+7 7.900570-1 1.083000+7 8.087830-1
  1.090000+7 8.472070-1 1.094000+7 8.599070-1 1.100000+7 8.325800-1
  1.100400+7 8.266480-1 1.105300+7 8.370670-1 1.109600+7 8.335010-1
  1.110000+7 8.384690-1 1.116600+7 8.548180-1 1.117000+7 8.563760-1
  1.125000+7 8.446510-1 1.130000+7 8.418520-1 1.140000+7 8.410550-1
  1.150000+7 8.321630-1 1.155300+7 8.189210-1 1.170800+7 8.051620-1
  1.175000+7 8.199780-1 1.175100+7 8.150940-1 1.180000+7 8.240460-1
  1.182800+7 8.361920-1 1.190000+7 8.705960-1 1.190900+7 8.665720-1
  1.191700+7 8.783240-1 1.200000+7 8.647490-1 1.205000+7 8.747090-1
  1.205300+7 8.781380-1 1.208800+7 8.747410-1 1.210000+7 8.752690-1
  1.219600+7 8.351950-1 1.222400+7 8.280640-1 1.225000+7 8.239720-1
  1.230000+7 8.107410-1 1.240000+7 8.004940-1 1.250000+7 8.163450-1
