         130          8          2 
 
Angular distribution:

          eV  Coefficients
  ----------  --------------------------------------------------
  3.900000e+6  1.116700e-1  2.375500e-1 -9.523800e-3  7.660000e-4 -5.467800e-5  2.758500e-6 -2.961600e-8  7.581600e-9  
  4.000000e+6  1.232500e-1  2.388000e-1 -9.763200e-3  8.119800e-4 -5.947900e-5  3.141600e-6 -3.432000e-8  9.130100e-9  
  4.100000e+6  1.343100e-1  2.399200e-1 -9.999800e-3  8.594000e-4 -6.456400e-5  3.567300e-6 -3.964800e-8  1.094600e-8  
  4.200000e+6  1.449000e-1  2.409400e-1 -1.023400e-2  9.082800e-4 -6.994400e-5  4.039000e-6 -4.567000e-8  1.306700e-8  
  4.300000e+6  1.550200e-1  2.418700e-1 -1.046500e-2  9.586300e-4 -7.562700e-5  4.560600e-6 -5.245600e-8  1.553700e-8  
  4.400000e+6  1.647100e-1  2.427100e-1 -1.069400e-2  1.010500e-3 -8.162400e-5  5.135800e-6 -6.008500e-8  1.840000e-8  
  4.500000e+6  1.739700e-1  2.434700e-1 -1.092000e-2  1.063800e-3 -8.794200e-5  5.768700e-6 -6.863800e-8  2.170900e-8  
  4.600000e+6  1.828500e-1  2.441600e-1 -1.114400e-2  1.118700e-3 -9.459300e-5  6.463500e-6 -7.820300e-8  2.552100e-8  
  4.700000e+6  1.913500e-1  2.447800e-1 -1.136500e-2  1.175100e-3 -1.015800e-4  7.224700e-6 -8.887100e-8  2.989700e-8  
  4.800000e+6  1.994900e-1  2.453500e-1 -1.158300e-2  1.233100e-3 -1.089200e-4  8.056800e-6 -1.007400e-7  3.490700e-8  
  4.900000e+6  2.073000e-1  2.458600e-1 -1.179900e-2  1.292600e-3 -1.166200e-4  8.964500e-6 -1.139100e-7  4.062200e-8  
  5.000000e+6  2.147900e-1  2.463300e-1 -1.201200e-2  1.353600e-3 -1.246700e-4  9.952700e-6 -1.284800e-7  4.712600e-8  
  5.200000e+6  2.288900e-1  2.471300e-1 -1.242900e-2  1.480400e-3 -1.419000e-4  1.219100e-5 -1.622800e-7  6.285400e-8  
  5.400000e+6  2.419000e-1  2.477800e-1 -1.283400e-2  1.613500e-3 -1.606600e-4  1.481500e-5 -2.030300e-7  8.288100e-8  
  5.600000e+6  2.539400e-1  2.483100e-1 -1.322600e-2  1.753000e-3 -1.809800e-4  1.786900e-5 -2.516500e-7  1.081200e-7  
  5.800000e+6  2.651100e-1  2.487300e-1 -1.360300e-2  1.898700e-3 -2.028700e-4  2.140200e-5 -3.090400e-7  1.396400e-7  
  6.000000e+6  2.755000e-1  2.490600e-1 -1.396400e-2  2.050700e-3 -2.263600e-4  2.546200e-5 -3.760800e-7  1.786500e-7  
  6.200000e+6  2.851800e-1  2.493100e-1 -1.430800e-2  2.209000e-3 -2.514400e-4  3.010200e-5 -4.535100e-7  2.265000e-7  
  6.400000e+6  2.942200e-1  2.494900e-1 -1.463400e-2  2.373500e-3 -2.780700e-4  3.537600e-5 -5.419300e-7  2.847500e-7  
  6.600000e+6  3.026900e-1  2.496200e-1 -1.494000e-2  2.544300e-3 -3.062100e-4  4.134000e-5 -6.417200e-7  3.551200e-7  
  6.800000e+6  3.106300e-1  2.497000e-1 -1.522400e-2  2.721200e-3 -3.358000e-4  4.805100e-5 -7.529100e-7  4.395200e-7  
  7.000000e+6  3.181200e-1  2.497400e-1 -1.548600e-2  2.904200e-3 -3.667600e-4  5.556800e-5 -8.751300e-7  5.400700e-7  
  7.200000e+6  3.251700e-1  2.497400e-1 -1.572200e-2  3.093400e-3 -3.989600e-4  6.394900e-5 -1.007500e-6  6.590700e-7  
  7.400000e+6  3.318500e-1  2.497200e-1 -1.593200e-2  3.288600e-3 -4.322600e-4  7.325300e-5 -1.148300e-6  7.990400e-7  
  7.600000e+6  3.381800e-1  2.496600e-1 -1.611300e-2  3.489700e-3 -4.665200e-4  8.353600e-5 -1.295400e-6  9.627300e-7  
  7.800000e+6  3.442100e-1  2.495900e-1 -1.626300e-2  3.696700e-3 -5.015000e-4  9.484800e-5 -1.445200e-6  1.153100e-6  
  8.000000e+6  3.499700e-1  2.494900e-1 -1.637600e-2  3.909300e-3 -5.369500e-4  1.072300e-4 -1.593300e-6  1.373300e-6  
  8.200000e+6  3.555000e-1  2.493800e-1 -1.644200e-2  4.126600e-3 -5.724600e-4  1.206500e-4 -1.733900e-6  1.626700e-6  
  8.400000e+6  3.611200e-1  2.493800e-1 -1.622800e-2  4.343400e-3 -6.067100e-4  1.346700e-4 -1.859500e-6  1.917000e-6  
  8.600000e+6  3.663300e-1  2.495400e-1 -1.601200e-2  4.579700e-3 -6.430700e-4  1.510700e-4 -1.960700e-6  2.247800e-6  
  8.800000e+6  3.712500e-1  2.496300e-1 -1.585500e-2  4.823400e-3 -6.791800e-4  1.689700e-4 -2.026600e-6  2.623100e-6  
  9.000000e+6  3.759600e-1  2.496900e-1 -1.568900e-2  5.074600e-3 -7.147100e-4  1.884400e-4 -2.043400e-6  3.047300e-6  
  9.200000e+6  3.804900e-1  2.497500e-1 -1.549900e-2  5.333500e-3 -7.493400e-4  2.095800e-4 -1.995300e-6  3.524600e-6  
  9.400000e+6  3.848700e-1  2.498100e-1 -1.528000e-2  5.600400e-3 -7.827300e-4  2.324600e-4 -1.863200e-6  4.059700e-6  
  9.600000e+6  3.891000e-1  2.498900e-1 -1.502700e-2  5.875500e-3 -8.145200e-4  2.572000e-4 -1.625100e-6  4.657200e-6  
  9.800000e+6  3.932000e-1  2.499800e-1 -1.473700e-2  6.159100e-3 -8.443400e-4  2.838800e-4 -1.255600e-6  5.322100e-6  
  1.000000e+7  3.971800e-1  2.500900e-1 -1.440800e-2  6.451700e-3 -8.718100e-4  3.126000e-4 -7.254900e-7  6.059500e-6  
  1.050000e+7  4.066900e-1  2.504500e-1 -1.340700e-2  7.224700e-3 -9.275400e-4  3.940700e-4  1.531400e-6  8.254600e-6  
  1.100000e+7  4.156300e-1  2.510000e-1 -1.213200e-2  8.062200e-3 -9.595000e-4  4.907100e-4  5.656700e-6  1.102100e-5  
  1.150000e+7  4.241000e-1  2.519500e-1 -1.057000e-2  8.977700e-3 -9.614500e-4  6.047200e-4  1.250300e-5  1.445700e-5  
  1.200000e+7  4.325700e-1  2.530900e-1 -8.712000e-3  9.973600e-3 -9.260500e-4  7.379600e-4  2.315100e-5  1.865900e-5  
  1.250000e+7  4.407400e-1  2.544600e-1 -6.543200e-3  1.105700e-2 -8.462000e-4  8.923700e-4  3.892900e-5  2.372900e-5  
  1.300000e+7  4.486900e-1  2.561200e-1 -4.061500e-3  1.223800e-2 -7.154900e-4  1.070200e-3  6.144600e-5  2.978800e-5  
  1.350000e+7  4.564600e-1  2.581200e-1 -1.269300e-3  1.352600e-2 -5.278200e-4  1.273900e-3  9.259500e-5  3.697600e-5  
  1.400000e+7  4.640400e-1  2.604700e-1  1.825600e-3  1.492800e-2 -2.774900e-4  1.505700e-3  1.345600e-4  4.546200e-5  
  1.450000e+7  4.714500e-1  2.631800e-1  5.209700e-3  1.645200e-2  4.078000e-5  1.768100e-3  1.897900e-4  5.546100e-5  
  1.500000e+7  4.786700e-1  2.662500e-1  8.863600e-3  1.810300e-2  4.319400e-4  2.063200e-3  2.610300e-4  6.725200e-5  
  1.600000e+7  4.924000e-1  2.733900e-1  1.687600e-2  2.180200e-2  1.452400e-3  2.760100e-3  4.634800e-4  9.782100e-5  
  1.700000e+7  5.049200e-1  2.816100e-1  2.560700e-2  2.603600e-2  2.826100e-3  3.610700e-3  7.673900e-4  1.419100e-4  
  1.800000e+7  5.157800e-1  2.904800e-1  3.475700e-2  3.079100e-2  4.610100e-3  4.623700e-3  1.199200e-3  2.079500e-4  
  1.900000e+7  5.244900e-1  2.994100e-1  4.401800e-2  3.603400e-2  6.889900e-3  5.800300e-3  1.783600e-3  3.104200e-4  
  2.000000e+7  5.305900e-1  3.077100e-1  5.312900e-2  4.172700e-2  9.793200e-3  7.132000e-3  2.540000e-3  4.734500e-4
