11.1060606060606	8.21710772727273E-29	1.19812121212121E-28	1.00991599242424E-28
11.2525252525253	8.1066353030303E-29	1.18268383838384E-28	9.96673684343434E-29
11.3989898989899	7.99616287878788E-29	1.16724646464647E-28	9.83431376262626E-29
11.5454545454545	7.88777281818182E-29	1.15211818181818E-28	9.70447731818182E-29
11.6919191919192	7.78401023232323E-29	1.13767676767677E-28	9.58038895454546E-29
11.8383838383838	7.68247986868687E-29	1.12323535353535E-28	9.4574167020202E-29
11.9848484848485	7.58241639393939E-29	1.10879393939394E-28	9.33517789393939E-29
12.1313131313131	7.48356072192513E-29	1.09524545454545E-28	9.21800763368984E-29
12.2777777777778	7.38516466666667E-29	1.0818E-28	9.10158233333333E-29
12.4242424242424	7.28795490909091E-29	1.06835454545455E-28	8.98575018181818E-29
12.5707070707071	7.194372E-29	1.05531919191919E-28	8.87378195959596E-29
12.7171717171717	7.104675E-29	1.04272323232323E-28	8.76595366161616E-29
12.8636363636364	7.014978E-29	1.03012727272727E-28	8.65812536363637E-29
13.010101010101	6.92623481818182E-29	1.01758747474748E-28	8.55105478282829E-29
13.1565656565657	6.85036818181818E-29	1.00580585858586E-28	8.45421338383839E-29
13.3030303030303	6.77450154545454E-29	9.94024242424243E-29	8.35737198484849E-29
13.4494949494949	6.69863490909091E-29	9.82242626262626E-29	8.26053058585859E-29
13.5959595959596	6.62702523232323E-29	9.7091202020202E-29	8.16807271717172E-29
13.7424242424242	6.55765606060606E-29	9.59818787878788E-29	8.07792196969697E-29
13.8888888888889	6.48828688888889E-29	9.48725555555556E-29	7.98777122222222E-29
14.0353535353535	6.41909992929293E-29	9.37785757575758E-29	7.89847875252525E-29
14.1818181818182	6.35107852066116E-29	9.27328181818182E-29	7.81218016942149E-29
14.3282828282828	6.28463283654729E-29	9.16870606060606E-29	7.72666944857668E-29
14.4747474747475	6.21818715243343E-29	9.0641303030303E-29	7.64115872773186E-29
14.6212121212121	6.15403209090909E-29	8.96425757575758E-29	7.55914483333333E-29
14.7676767676768	6.09035424242424E-29	8.86536464646465E-29	7.47785944444445E-29
14.9141414141414	6.02667639393939E-29	8.76647171717172E-29	7.39657405555556E-29
15.0606060606061	5.96295175757576E-29	8.67069393939394E-29	7.31682284848485E-29
15.2070707070707	5.89916083838384E-29	8.57932929292929E-29	7.23924506565657E-29
15.3535353535354	5.83536991919192E-29	8.48796464646465E-29	7.16166728282828E-29
15.5	5.771579E-29	8.3966E-29	7.0840895E-29
